CAT;SAC;SIC;Time;LAT;LON;H(m);H(ft);RHO;THETA;Mode3/A;FL;TA;TI;BP;RA;TTA;GS;TAR;TAS;HDG;IAS;MACH;BAR;IVV;TN;GS(kt);HDG;STAT
CAT048;20;129;07:40:55:711;41,28438954;2,08045114;-0,000349180772900581;-0,00114560624696314;1,382812;224,978027;1000;-0,5;3C1459;KLM1498;1015,2;1,055;-114,082;164;0,125;160;-112,324219;156;0,236;384;512;1142;163,46;245,7861;No alert, no SPI, aircraft airbone
CAT048;20;129;07:40:56:602;41,49717522;1,73002247;1005,6893414529;3299,50581901235;20,527344;305,167236;7031;33;3462C7;ECMPU;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;301;143;293,5822;No alert, no SPI, aircraft airbone
CAT048;20;129;07:40:56:719;41,59264998;1,72046349;944,77343823947;3099,65048711358;24,5625;315,604248;7056;31;3422D8;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;3807;100,32;91,9611;No alert, no SPI, aircraft airbone
CAT048;20;129;07:40:56:961;41,48368774;2,00154211;960,144823430106;3150,08154250243;11,886719;337,560425;7374;31,5;503CE1;BFS501;1016;N/A;N/A;N/A;N/A;N/A;-87,539062;80;0,128;-480;NV;2872;79,64;269,187;No alert, no SPI, aircraft airbone
CAT048;20;129;07:40:57:039;41,47848554;2,03838531;792,511195632629;2600,10243107936;11,050781;344,926758;244;26;3471CA;ECHNN;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;492;95,48;278,8385;No alert, no SPI, aircraft airbone
CAT048;20;129;07:40:57:313;41,52444879;2,14914521;640,135231505148;2100,18127293135;13,589844;8,986816;7011;21;346517;ARK7AT;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;201;94,16;341,9989;No alert, no SPI, aircraft airbone
CAT048;20;129;07:40:57:445;41,54187509;2,22715618;944,925639932975;3100,1498365177;15,535156;21,286011;7050;31;345257;EAX1A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;2535;76,34;1,9885;No alert, no SPI, aircraft airbone
CAT048;20;129;07:40:57:453;41,57938622;2,25065651;944,939121189527;3100,19406636345;18,015625;21,813354;7067;31;34748D;BSO1RB;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;658;88,22;30,6299;No alert, no SPI, aircraft airbone
CAT048;20;129;07:40:57:484;41,59221697;2,28131005;914,45338287577;3000,17523667414;19,269531;24,768677;7363;30;34734D;ARK8AP;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;3943;98,78;25,7849;No alert, no SPI, aircraft airbone
CAT048;20;129;07:40:57:742;41,557573;2,48426189;853,310429585166;2799,5749898002;23,132812;48,109131;7025;28;39B94C;EAX1Z;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;3171;92,18;89,3958;No alert, no SPI, aircraft airbone
CAT048;20;129;07:40:57:773;41,31073496;2,11851005;68,5797340422869;224,999134635296;0,957031;51,031494;6307;2,25;345314;VLG6MB;1015;0,879;-114,434;144;-0,031;142;-113,378906;139;0,208;-544;-608;3961;143,66;245,7532;No alert, no SPI, aircraft airbone
CAT048;20;129;07:40:57:922;41,39730013;2,36832284;678,090538108721;2224,70656104862;13,359375;64,204102;2350;22,25;AB7613;AAL742;1015;N/A;N/A;N/A;N/A;N/A;-128,496094;200;0,316;0;-96;2565;211,64;231,7181;No alert, no SPI, aircraft airbone
CAT048;20;129;07:40:57:938;41,43217153;2,48835555;845,629014615901;2774,37349631243;19,15625;65,560913;1000;27,75;348206;VLG5HM;1015;N/A;N/A;N/A;N/A;N/A;-80,332031;206;0,328;-416;-512;4011;224,18;282,1124;No alert, no SPI, aircraft airbone
CAT048;20;129;07:40:57:922;41,36077396;2,26501997;800,0666082073;2624,89053087084;8,210938;63,885498;1000;26,25;4D223B;RYR70YX;1015,2;-0,703;-114,785;196;-0,062;200;-114,609375;187;0,296;-1152;-1120;2973;196,02;245,2643;No alert, no SPI, aircraft airbone
CAT048;20;129;07:40:57:898;41,33092447;2,17761943;342,892979879864;1124,97700410905;3,871094;62,028809;4411;11,25;4CA739;RYR64VP;1015;0,879;-114,609;156;0,094;156;-113,203125;150;0,232;-832;-768;1093;155,32;245,2478;No alert, no SPI, aircraft airbone
CAT048;20;129;07:40:58:031;41,39712539;2,55668527;1295,1181898443;4249,07556196878;21,355469;74,130249;2230;42,5;4ACA82;NSZ2900;1015;N/A;N/A;N/A;N/A;N/A;5,800781;197;0,32;-608;-576;3539;209,44;18,512;No alert, no SPI, aircraft airbone
CAT048;20;129;07:40:59:430;41,20280264;2,0555695;1059,18827652838;3475,02726516537;6,261719;199,731445;1000;34,75;48C235;RYR97BB;1015;0;177,891;234;0;230;177,714844;212;0,34;2720;2720;1424;234,3;178,0389;No alert, no SPI, aircraft airbone
CAT048;20;129;07:40:59:734;41,28317717;2,07672772;15,2394512630999;49,9982012820287;1,554688;227,477417;1000;0,5;3C1459;KLM1498;1015,2;N/A;N/A;N/A;N/A;N/A;-113,027344;162;0,244;1728;1984;1142;165,66;245,7532;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:00:594;41,4984841;1,72722164;1005,68698697817;3299,49809435745;20,675781;305,145264;7031;33;3462C7;ECMPU;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;301;141,9;295,2356;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:00:711;41,59254438;1,7231656;944,776268282905;3099,65977203329;24,472656;315,796509;7056;31;3422D8;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;3807;101,64;92,0105;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:00:953;41,48370338;1,99956003;952,524260964245;3125,07969634193;11,921875;337,164917;7374;31,25;503CE1;BFS501;1016;N/A;N/A;N/A;N/A;N/A;-84,726562;80;0,128;-352;NV;2872;79,64;269,3793;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:01:031;41,47884173;2,03618178;792,510939381085;2600,10159035904;11,097656;344,459839;244;26;3471CA;ECHNN;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;492;95,04;279,3439;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:01:297;41,5262774;2,14817525;640,136312061921;2100,18481806523;13,691406;8,734131;7011;21;346517;ARK7AT;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;201;95,7;340,9387;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:01:438;41,54338082;2,22655012;944,926697894931;3100,1533075216;15,609375;21,071777;7050;31;345257;EAX1A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;2535;78,1;355,9076;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:01:445;41,58075052;2,25171972;944,939554357901;3100,19548751958;18,109375;21,8573;7067;31;34748D;BSO1RB;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;658;87,56;30,9595;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:01:477;41,59387181;2,28233272;914,453981258906;3000,17719987347;19,378906;24,768677;7363;30;34734D;ARK8AP;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;3943;98,78;25,7849;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:01:742;41,5575071;2,48654157;853,307921029627;2799,56675963084;23,207031;48,284912;7025;28;39B94C;EAX1Z;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;3171;91,96;89,7693;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:01:734;41,309692;2,11537966;60,9598428467289;199,999490805262;0,808594;48,169556;6307;2;345314;VLG6MB;1015;N/A;N/A;N/A;N/A;N/A;-113,554688;139;0,212;-640;-704;3961;142,78;245,5884;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:01:922;41,39490021;2,3639954;678,093235785142;2224,71541169332;13,121094;64,401855;2350;22,25;AB7613;AAL742;1015;N/A;N/A;N/A;N/A;N/A;-123,574219;203;0,32;0;-32;2565;213,4;236,0852;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:01:930;41,43301853;2,48290393;838,015197827481;2749,39378164031;18,953125;65,115967;1000;27,5;348206;VLG5HM;1015;N/A;N/A;N/A;N/A;N/A;-81,210938;206;0,328;-512;-576;4011;223,96;281,8597;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:02:016;41,40141409;2,55695948;1279,87884517666;4199,07771040939;21,4375;73,476562;2230;42;4ACA82;NSZ2900;1015;N/A;N/A;N/A;N/A;N/A;-2,988281;198;0,324;-640;-544;3539;219,56;8,9978;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:01:891;41,3297607;2,174237;327,653607065789;1074,97906020572;3,703125;61,875;4411;10,75;4CA739;RYR64VP;1015;N/A;N/A;N/A;N/A;N/A;-113,554688;149;0,228;-864;-736;1093;154,44;245,9235;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:01:914;41,359223;2,26064637;777,208384337835;2549,89635567094;7,992188;63,863525;1000;25,5;4D223B;RYR70YX;1015,2;N/A;N/A;N/A;N/A;N/A;-114,609375;187;0,296;-1056;-1056;2973;195,58;244,8743;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:03:414;41,1984999;2,05577221;1112,52932490129;3650,03071030915;6,503906;198,885498;1000;36,5;48C235;RYR97BB;1015;N/A;N/A;N/A;N/A;N/A;177,539062;213;0,344;2784;2752;1424;234,3;178,0389;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:03:750;41,28190796;2,07302849;60,9592203423381;199,997448467956;1,730469;229,367065;1000;2;3C1459;KLM1498;1015,2;N/A;N/A;N/A;N/A;N/A;-112,675781;159;0,24;2880;2912;1142;162,58;245,6433;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:04:594;41,50000236;1,72440376;1005,68469369877;3299,49057047468;20,832031;305,150757;7031;33;3462C7;ECMPU;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;301;140,8;296,9824;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:04:711;41,59239344;1,72569034;944,778858592734;3099,66827042538;24,386719;315,97229;7056;31;3422D8;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;3807;101,86;92,4664;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:04:938;41,48377113;1,99734252;952,523639924824;3125,07765881096;11,964844;336,730957;7374;31,25;503CE1;BFS501;1016;0,527;NV;82;NV;86;-84,726562;79;0,128;-224;NV;2872;81,18;269,4946;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:05:023;41,47922555;2,0338513;792,510656691156;2600,10066289861;11,148438;343,970947;244;26;3471CA;ECHNN;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;492;95,26;279,6515;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:05:297;41,52806786;2,14750378;640,137339248322;2100,18818809946;13,792969;8,54187;7011;21;346517;ARK7AT;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;201;95,92;341,3837;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:05:430;41,54512798;2,2263041;944,927770391107;3100,15682620996;15,703125;20,895996;7050;31;345257;EAX1A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;2535;80,52;354,4684;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:05:445;41,58208104;2,2528936;944,939919465221;3100,19668537828;18,203125;21,917725;7067;31;34748D;BSO1RB;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;658;88;31,5198;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:05:477;41,59550713;2,28343486;883,974528918974;2900,17899345853;19,488281;24,779663;7363;29;34734D;ARK8AP;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;3943;98,78;25,7849;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:05:734;41,55733415;2,48882447;853,305330337957;2799,55825998598;23,277344;48,47168;7025;28;39B94C;EAX1Z;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;3171;92,18;90,3845;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:05:688;41,30860586;2,11221801;45,7199265165254;149,999763712477;0,660156;44,104614;6307;1,5;345314;VLG6MB;1015;N/A;N/A;N/A;N/A;N/A;-113,730469;140;0,212;-768;-768;3961;142,78;245,5884;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:05:914;41,39280286;2,3596659;678,095961129293;2224,72435311143;12,890625;64,533691;2350;22,25;AB7613;AAL742;1015;9,844;-119,531;214;0,969;216;-119,355469;203;0,32;32;32;2565;213,84;240,5511;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:05:914;41,43367409;2,47744948;822,781241377816;2699,41360796199;18,746094;64,692993;1000;27;348206;VLG5HM;1015;-27,422;-85,078;222;-2,406;220;-89,472656;205;0,324;-736;-736;4011;223,3;277,9816;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:06:008;41,40561462;2,5563878;1272,26061045006;4174,08350118897;21,484375;72,81189;2230;41,75;4ACA82;NSZ2900;1015;N/A;N/A;N/A;N/A;N/A;-11,953125;198;0,324;-576;-544;3539;222,86;359,0222;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:05:883;41,32860219;2,1707519;312,414225374348;1024,98108717718;3,53125;61,66626;4411;10,25;4CA739;RYR64VP;1015;N/A;N/A;N/A;N/A;N/A;-113,554688;147;0,228;-992;-768;1093;153,56;245,7697;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:05:906;41,357698;2,25635233;754,350080677308;2474,90191868934;7,777344;63,841553;1000;24,75;4D223B;RYR70YX;1015,2;N/A;N/A;N/A;N/A;N/A;-114,433594;186;0,296;-1120;-1088;2973;195,58;244,8743;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:07:398;41,19409626;2,05594714;1173,49043932278;3850,03437294774;6,753906;198,094482;1000;38,5;48C235;RYR97BB;1013,2;N/A;N/A;N/A;N/A;N/A;177,539062;213;0,344;2848;2752;1424;235,4;178,0499;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:07:758;41,28068395;2,06945017;121,91896345932;399,996612075877;1,902344;230,866699;1000;4;3C1459;KLM1498;1015,2;N/A;N/A;N/A;N/A;N/A;-113,90625;157;0,24;2944;2816;1142;159,06;245,8521;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:08:586;41,50115352;1,72135117;1005,68195851706;3299,48159678111;20,984375;305,090332;7031;33;3462C7;ECMPU;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;301;140,58;296,9989;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:08:703;41,59213272;1,72819633;944,781337010674;3099,6764017181;24,296875;316,137085;7056;31;3422D8;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;3807;101,64;93,4058;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:08:930;41,48381342;1,99529114;944,903044352308;3100,07570403283;12,003906;336,329956;7374;31;503CE1;BFS501;1016;N/A;N/A;N/A;N/A;N/A;-84,375;79;0,124;-288;NV;2872;81,62;269,8846;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:09:008;41,47954497;2,03165007;822,990357942879;2700,09968595332;11,195312;343,509521;244;27;3471CA;ECHNN;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;492;94,82;280,047;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:09:281;41,5299646;2,14522529;640,138628678396;2100,19241851323;13,890625;8,052979;7011;21;346517;ARK7AT;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;201;97,9;339,7852;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:09:430;41,54640977;2,22742598;944,928102510981;3100,15791584213;15,792969;20,967407;7050;31;345257;EAX1A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;2535;76,34;14,3756;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:09:438;41,58344838;2,25417623;944,940262052231;3100,19780935144;18,300781;21,989136;7067;31;34748D;BSO1RB;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;658;87,56;32,4207;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:09:469;41,5971086;2,28456316;944,935042560101;3100,18068503288;19,597656;24,796143;7363;31;34734D;ARK8AP;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;3943;98,56;23,9612;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:09:734;41,55736425;2,49097934;853,302986900322;2799,55057154205;23,351562;48,625488;7025;28;39B94C;EAX1Z;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;3171;91,52;90,3076;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:09:617;41,30747141;2,1090892;22,8599831890315;74,9999472459021;0,515625;38,067627;6307;0,75;345314;VLG6MB;1015;N/A;N/A;N/A;N/A;N/A;-113,554688;141;0,212;-896;-800;3961;143,22;245,2203;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:09:906;41,43394883;2,47173069;807,547358543612;2649,43367580422;18,519531;64,308472;1000;26,5;348206;VLG5HM;1015;N/A;N/A;N/A;N/A;N/A;-101,074219;205;0,324;-800;-768;4011;221,54;266,8909;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:09:906;41,39090325;2,35501996;678,098912702873;2224,7340367521;12,652344;64,594116;2350;22,25;AB7613;AAL742;1015;N/A;N/A;N/A;N/A;N/A;-116,71875;202;0,32;64;64;2565;212,96;243,1934;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:09:992;41,40974061;2,55496669;1257,02348682564;4124,09293651703;21,496094;72,130737;2230;41,25;4ACA82;NSZ2900;1015;-24,434;-16,699;218;-2,219;216;-21,09375;198;0,324;-576;-512;3539;226,16;351,5845;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:09:875;41,32746208;2,16735519;289,554797222838;949,982960920575;3,363281;61,452026;4411;9,5;4CA739;RYR64VP;1015;N/A;N/A;N/A;N/A;N/A;-113,730469;148;0,228;-768;-736;1093;152,68;245,6158;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:09:898;41,35614168;2,25198231;731,491758485325;2399,90742090899;7,558594;63,81958;1000;24;4D223B;RYR70YX;1015,2;N/A;N/A;N/A;N/A;N/A;-114,257812;186;0,292;-1120;-1376;2973;194,7;244,7479;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:11:383;41,1897081;2,0561171;1226,83159532677;4025,03817121189;7,003906;197,363892;1000;40,25;48C235;RYR97BB;1013,2;N/A;N/A;N/A;N/A;N/A;177,363281;213;0,348;2816;2688;1424;236,28;178,0554;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:11:766;41,27946382;2,06590568;175,258677047677;574,995678005102;2,074219;232,097168;1000;5,75;3C1459;KLM1498;1015,2;-10,371;-115,137;158;-0,875;162;-115,664062;157;0,24;2432;2144;1142;157,96;244,8907;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:12:578;41,50218897;1,71819236;1005,67903029919;3299,47198976678;21,136719;305,007935;7031;33;3462C7;ECMPU;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;301;140,58;296,4935;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:12:703;41,59195082;1,73094294;944,784103321843;3099,68547754243;24,203125;316,329346;7056;31;3422D8;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;3807;102,96;93,598;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:12:922;41,48399342;1,9932564;937,282500728033;3075,07391968856;12,050781;335,950928;7374;30,75;503CE1;BFS501;1016;N/A;N/A;N/A;N/A;N/A;-84,375;78;0,124;-256;NV;2872;81,62;270,3845;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:13:000;41,4799219;2,02940801;822,990061320364;2700,0987127823;11,246094;343,048096;244;27;3471CA;ECHNN;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;492;94,6;280,3381;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:13:273;41,53161478;2,14517653;640,139514844865;2100,19532588363;13,988281;7,987061;7011;21;346517;ARK7AT;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;201;98,78;339,2303;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:13:422;41,54696725;2,22959102;944,9276465578;3100,15641993269;15,859375;21,253052;7050;31;345257;EAX1A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;2535;78,76;45,835;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:13:430;41,58487259;2,25524193;975,420735506341;3200,19936587862;18,398438;22,027588;7067;32;34748D;BSO1RB;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;658;86,9;32,7722;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:13:461;41,59877658;2,28559542;883,975653980859;2900,18268460656;19,707031;24,796143;7363;29;34734D;ARK8AP;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;3943;98,56;23,9612;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:13:492;41,30636755;2,1059572;15,2400155700743;50,0000526829226;0,382812;27,427368;6307;0,5;345314;VLG6MB;1015;0;-114,434;144;-0,031;142;-112,324219;138;0,208;-704;-672;3961;142,78;245,5884;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:13:727;41,55726045;2,49339873;853,300257998519;2799,54161845186;23,429688;48,812256;7025;28;39B94C;EAX1Z;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;3171;91,96;90,835;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:13:898;41,43292812;2,46653152;792,312441944145;2599,45035202803;18,28125;64,165649;1000;26;348206;VLG5HM;1015;N/A;N/A;N/A;N/A;N/A;-112,5;204;0,324;-768;-736;4011;219,34;252,4713;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:13:906;41,38921816;2,35033526;678,101883685216;2224,7437840698;12,417969;64,599609;2350;22,25;AB7613;AAL742;1015;N/A;N/A;N/A;N/A;N/A;-115,3125;202;0,316;32;64;2565;212,52;244,6381;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:13:977;41,41340257;2,5526719;1249,40738809947;4099,10573517226;21,464844;71,488037;2230;41;4ACA82;NSZ2900;1015;N/A;N/A;N/A;N/A;N/A;-30,058594;198;0,324;-480;-480;3539;219,34;339,8895;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:13:867;41,32627035;2,16389157;274,315348053351;899,984766507356;3,191406;61,237793;4411;9;4CA739;RYR64VP;1015;0,352;-114,434;152;0,156;154;-113,730469;148;0,228;-768;-704;1093;152,68;245,6158;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:13:898;41,35461291;2,24769597;701,013356885873;2299,91266180545;7,34375;63,797607;1000;23;4D223B;RYR70YX;1015,2;1,582;-114,785;194;0,281;196;-113,554688;185;0,292;-1344;-1408;2973;193,82;245,2863;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:15:367;41,18540236;2,05630637;1280,17277728207;4200,04205461812;7,25;196,688232;1000;42;48C235;RYR97BB;1013,2;0,176;178,066;236;0,031;234;177,363281;214;0,348;2784;2656;1424;236,28;178,0554;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:15:773;41,27802534;2,06248993;213,358384599909;699,994722530766;2,25;232,783813;1000;7;3C1459;KLM1498;1015,2;N/A;N/A;N/A;N/A;N/A;-123,046875;158;0,24;1920;1824;1142;159,28;237,3047;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:16:570;41,50464251;1,71634631;1005,67818471696;3299,4692155468;21,289062;305,205688;7031;33;3462C7;ECMPU;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;301;139,92;297,8833;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:16:695;41,59167839;1,7335724;944,786665465683;3099,69388352643;24,109375;316,505127;7056;31;3422D8;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;3807;103,4;94,1968;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:16:906;41,48404782;1,9913107;937,281919759698;3075,07201362441;12,089844;335,577393;7374;30,75;503CE1;BFS501;1016;N/A;N/A;N/A;N/A;N/A;-84,726562;77;0,124;-288;NV;2872;81,4;270,8734;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:16:984;41,48020499;2,02716086;853,469710515812;2800,0975650487;11,292969;342,581177;244;28;3471CA;ECHNN;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;492;94,6;280,4974;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:17:266;41,53337962;2,14408523;609,660594407469;2000,1988645558;14,085938;7,728882;7011;20;346517;ARK7AT;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;201;99,66;338,6481;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:17:273;41,30533217;2,10299665;2,33249738812447E-05;7,65255073085427E-05;0,28125;8,690186;6307;0;345314;VLG6MB;1015;N/A;N/A;N/A;N/A;N/A;-113,378906;139;0,208;-800;-640;3961;142,78;245,5884;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:17:422;41,54677759;2,23188658;944,926703608595;3100,15332626722;15,886719;21,615601;7050;31;345257;EAX1A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;2535;81,18;73,6523;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:17:430;41,58620971;2,25639104;975,421116550453;3200,20061602339;18,492188;22,08252;7067;32;34748D;BSO1RB;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;658;85,14;33,5028;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:17:453;41,60042404;2,28666157;853,496236833744;2800,18459365362;19,816406;24,801636;7363;28;34734D;ARK8AP;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;3943;98,56;23,9612;No alert, no SPI, aircraft airbone
CAT048;20;129;07:41:17:727;41,55729002;2,49542873;853,298025196418;2799,53429298542;23,5;48,955078;7025;28;39B94C;EAX1Z;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;3171;91,08;90,4834;No alert, no SPI, aircraft airbone
